日付,時刻,降水量,気温,露点温度,蒸気圧,湿度,風速,風向,日照時間,降雪,積雪
2025-09-18,12,0.0,32.0,23.5,29.0,61.0,1.2,南南東,0.9,,
2025-09-18,13,0.0,32.4,24.7,31.1,64.0,0.7,南南西,0.7,,
2025-09-18,14,0.0,26.3,21.3,25.3,74.0,6.6,北北西,0.0,,
2025-09-18,15,0.0,27.2,21.3,25.3,70.0,2.7,西北西,0.0,,
2025-09-18,16,0.0,27.4,20.2,23.7,65.0,2.6,西北西,0.0,,
2025-09-18,17,0.0,25.6,21.7,25.9,79.0,0.6,南,0.0,,
2025-09-18,18,0.0,24.9,21.4,25.5,81.0,0.6,西,0.0,,
2025-09-18,19,0.0,24.6,21.3,25.4,82.0,0.6,西南西,,,
2025-09-18,20,0.0,25.3,19.9,23.2,72.0,2.6,北西,,,
2025-09-18,21,0.0,25.3,19.4,22.6,70.0,2.9,北西,,,
2025-09-18,22,0.0,23.7,19.9,23.2,79.0,0.8,南南西,,,
2025-09-18,23,0.0,24.1,19.2,22.2,74.0,2.4,西北西,,,
2025-09-19,0,0.0,19.2,16.8,19.1,86.0,2.0,北西,,,
2025-09-19,1,0.0,24.0,18.4,21.2,71.0,2.2,北西,,,
2025-09-19,2,0.0,23.1,18.4,21.2,75.0,1.0,北西,,,
2025-09-19,3,0.0,22.3,17.2,19.7,73.0,1.1,西南西,,,
2025-09-19,4,0.0,22.2,16.3,18.5,69.0,3.6,北西,,,
2025-09-19,5,0.0,21.6,16.4,18.6,72.0,1.4,西,,,
2025-09-19,6,0.0,22.0,15.8,18.0,68.0,1.9,北北西,0.0,,
2025-09-19,7,0.0,22.3,15.9,18.0,67.0,2.1,北北東,0.0,,
2025-09-19,8,0.0,22.7,16.0,18.2,66.0,1.6,北,0.0,,
2025-09-19,9,0.0,23.5,16.8,19.1,66.0,2.7,北西,0.0,,
2025-09-19,10,0.0,23.9,17.4,19.9,67.0,1.6,南南東,0.0,,
2025-09-19,11,0.0,23.1,17.6,20.1,71.0,0.9,南南東,0.0,,
2025-09-19,12,0.0,22.7,18.5,21.2,77.0,1.0,南,0.0,,
2025-09-19,13,0.0,23.6,17.6,20.1,69.0,1.5,南南東,0.0,,
2025-09-19,14,0.0,21.9,17.5,20.0,76.0,2.1,東南東,0.0,,
2025-09-19,15,0.0,21.3,17.1,19.5,77.0,1.2,南東,0.0,,
2025-09-19,16,0.0,20.9,16.7,19.0,77.0,0.7,南南東,0.0,,
2025-09-19,17,0.0,21.1,16.9,19.3,77.0,0.7,東南東,0.0,,
2025-09-19,18,0.0,20.0,17.2,19.6,84.0,0.6,南南西,0.0,,
2025-09-19,19,0.0,20.1,16.8,19.1,81.0,0.4,西南西,,,
2025-09-19,20,0.0,20.0,16.7,18.9,81.0,0.6,西南西,,,
2025-09-19,21,0.0,20.0,17.0,19.4,83.0,1.2,北西,,,
2025-09-19,22,0.0,19.4,16.6,18.9,84.0,2.5,北西,,,
2025-09-19,23,0.0,19.3,16.9,19.3,86.0,1.1,西北西,,,
2025-09-20,0,0.0,20.5,19.9,23.2,96.0,1.3,北西,,,
2025-09-20,1,0.0,19.0,17.2,19.6,89.0,0.6,西,,,
2025-09-20,2,0.0,19.2,17.0,19.4,87.0,1.3,西北西,,,
2025-09-20,3,0.0,19.2,16.8,19.1,86.0,1.1,西北西,,,
2025-09-20,4,0.0,18.9,17.2,19.7,90.0,0.4,西南西,,,
2025-09-20,5,0.0,19.1,17.3,19.7,89.0,0.7,西,,,
2025-09-20,6,0.0,19.1,17.4,19.9,90.0,0.5,西,0.0,,
2025-09-20,7,0.0,19.5,18.0,20.6,91.0,0.5,南東,0.0,,
2025-09-20,8,0.0,20.3,18.1,20.7,87.0,1.1,南東,0.0,,
2025-09-20,9,0.0,21.2,17.4,19.9,79.0,1.2,東南東,0.0,,
2025-09-20,10,0.0,21.0,17.6,20.1,81.0,3.1,南東,0.0,,
2025-09-20,11,0.0,21.3,17.7,20.3,80.0,2.6,南東,0.0,,
2025-09-20,12,0.0,20.3,19.0,21.9,92.0,3.0,東南東,0.0,,
2025-09-20,13,0.0,20.4,19.4,22.5,94.0,2.5,東南東,0.0,,
2025-09-20,14,0.5,20.1,19.1,22.1,94.0,1.5,南東,0.0,,
2025-09-20,15,0.0,20.2,19.2,22.3,94.0,0.7,南南西,0.0,,
2025-09-20,16,0.0,20.8,19.5,22.6,92.0,0.5,西,0.0,,
2025-09-20,17,0.0,20.8,19.3,22.4,91.0,0.9,北西,0.0,,
2025-09-20,18,0.0,20.1,19.1,22.1,94.0,0.9,西南西,0.0,,
2025-09-20,19,0.0,20.3,19.3,22.4,94.0,1.1,西北西,,,
2025-09-20,20,0.0,20.4,19.2,22.3,93.0,1.1,西北西,,,
2025-09-20,21,0.0,20.5,19.3,22.4,93.0,1.1,西北西,,,
2025-09-20,22,0.0,20.3,19.7,22.9,96.0,0.5,北,,,
2025-09-20,23,0.0,20.3,19.7,22.9,96.0,0.5,北西,,,
2025-09-21,0,0.0,20.0,12.5,14.5,62.0,5.2,北西,,,
2025-09-21,1,0.0,20.6,19.6,22.8,94.0,1.6,北西,,,
2025-09-21,2,0.0,20.8,20.0,23.3,95.0,1.6,北西,,,
2025-09-21,3,2.0,20.7,20.1,23.4,96.0,1.8,西北西,,,
2025-09-21,4,1.0,20.7,20.1,23.4,96.0,1.7,南南西,,,
2025-09-21,5,2.5,20.7,20.4,23.9,98.0,0.7,西南西,,,
2025-09-21,6,0.5,20.9,20.2,23.7,96.0,1.1,西,0.0,,
2025-09-21,7,0.0,21.0,20.5,24.1,97.0,2.0,東南東,0.0,,
2025-09-21,8,0.0,21.6,20.8,24.5,95.0,0.4,南南東,0.0,,
2025-09-21,9,0.0,24.7,21.8,26.1,84.0,1.5,南東,0.4,,
2025-09-21,10,0.0,27.8,20.6,24.3,65.0,3.8,北西,1.0,,
2025-09-21,11,0.0,28.8,17.7,20.2,51.0,5.3,北西,1.0,,
2025-09-21,12,0.0,30.4,16.8,19.1,44.0,5.7,北西,1.0,,
2025-09-21,13,0.0,29.8,15.2,17.2,41.0,6.6,北西,1.0,,
2025-09-21,14,0.0,28.8,16.7,19.0,48.0,5.4,北西,1.0,,
2025-09-21,15,0.0,27.0,15.7,17.8,50.0,6.2,北西,0.0,,
2025-09-21,16,0.0,26.3,15.7,17.8,52.0,5.5,北西,0.0,,
2025-09-21,17,0.0,25.1,15.7,17.9,56.0,5.2,北西,0.0,,
2025-09-21,18,0.0,23.6,14.9,16.9,58.0,5.6,北西,0.0,,
2025-09-21,19,0.0,23.1,14.4,16.4,58.0,5.7,北西,,,
2025-09-21,20,0.0,22.3,14.4,16.4,61.0,6.3,北西,,,
2025-09-21,21,0.0,21.7,13.6,15.6,60.0,6.3,北西,,,
2025-09-21,22,0.0,20.9,13.4,15.3,62.0,6.6,北西,,,
2025-09-21,23,0.0,20.7,12.7,14.7,60.0,6.2,北西,,,
2025-09-22,0,0.0,18.7,14.0,16.0,74.0,1.6,南南西,,,
2025-09-22,1,0.0,19.7,12.5,14.5,63.0,3.6,北北西,,,
2025-09-22,2,0.0,19.2,12.5,14.5,65.0,3.3,北北西,,,
2025-09-22,3,0.0,18.2,12.0,14.0,67.0,2.8,北北西,,,
2025-09-22,4,0.0,17.8,12.0,14.1,69.0,2.5,北,,,
2025-09-22,5,0.0,16.9,12.2,14.2,74.0,3.0,北西,,,
2025-09-22,6,0.0,16.3,12.1,14.1,76.0,1.5,北北西,0.0,,
2025-09-22,7,0.0,19.2,11.8,13.8,62.0,4.6,北北西,0.9,,
2025-09-22,8,0.0,21.0,11.4,13.4,54.0,3.3,北北西,1.0,,
2025-09-22,9,0.0,22.3,10.8,12.9,48.0,2.1,北,1.0,,
2025-09-22,10,0.0,23.7,10.4,12.6,43.0,2.2,北北西,1.0,,
2025-09-22,11,0.0,25.3,11.8,13.9,43.0,1.7,東南東,1.0,,
2025-09-22,12,0.0,26.1,11.5,13.5,40.0,0.6,南南西,1.0,,
2025-09-22,13,0.0,25.7,15.1,17.2,52.0,1.7,南南東,0.5,,
2025-09-22,14,0.0,24.9,13.2,15.1,48.0,1.1,南南西,0.0,,
2025-09-22,15,0.0,24.5,14.0,16.0,52.0,3.7,南東,0.0,,
2025-09-22,16,0.0,23.8,14.2,16.2,55.0,2.1,南東,0.0,,
2025-09-22,17,0.0,22.1,14.0,16.0,60.0,2.1,南東,0.0,,
2025-09-22,18,0.0,20.9,13.1,15.1,61.0,2.3,南東,0.0,,
2025-09-22,19,0.0,19.0,14.3,16.3,74.0,0.7,南,,,
2025-09-22,20,0.0,19.4,14.7,16.7,74.0,0.6,南西,,,
2025-09-22,21,0.0,19.7,13.6,15.6,68.0,1.7,南南東,,,
2025-09-22,22,0.0,19.2,13.6,15.6,70.0,1.6,南東,,,
2025-09-22,23,0.0,19.1,13.3,15.3,69.0,1.6,南東,,,
2025-09-23,0,0.0,17.9,14.8,16.8,82.0,0.7,西,,,
2025-09-23,1,0.0,18.9,14.0,15.9,73.0,1.5,南,,,
2025-09-23,2,0.0,18.4,13.3,15.2,72.0,1.0,南南西,,,
2025-09-23,3,0.0,18.1,14.2,16.2,78.0,0.6,西南西,,,
2025-09-23,4,0.0,17.3,14.6,16.6,84.0,0.6,西,,,
2025-09-23,5,0.0,16.8,14.6,16.6,87.0,0.7,西南西,,,
2025-09-23,6,0.0,16.4,13.7,15.7,84.0,0.7,西北西,0.0,,
2025-09-23,7,0.0,17.5,14.4,16.4,82.0,0.7,西,0.1,,
2025-09-23,8,0.0,19.6,13.3,15.3,67.0,0.7,東南東,0.5,,
2025-09-23,9,0.0,20.7,13.2,15.1,62.0,1.5,東南東,0.2,,
2025-09-23,10,0.0,21.3,12.2,14.2,56.0,1.2,南南東,0.4,,
2025-09-23,11,0.0,23.6,13.2,15.2,52.0,1.3,東南東,0.6,,
2025-09-23,12,0.0,25.4,12.6,14.6,45.0,2.0,南東,0.5,,
2025-09-23,13,0.0,24.6,11.2,13.3,43.0,1.8,南東,0.3,,
2025-09-23,14,0.0,24.9,13.5,15.4,49.0,1.3,南南東,0.0,,
2025-09-23,15,0.0,24.3,13.2,15.2,50.0,0.8,南南西,0.0,,
2025-09-23,16,0.0,23.7,14.7,16.7,57.0,1.6,南東,0.0,,
2025-09-23,17,0.0,21.6,15.2,17.3,67.0,1.1,南東,0.0,,
2025-09-23,18,0.0,20.4,14.5,16.5,69.0,0.9,南南東,0.0,,
2025-09-23,19,0.0,19.8,14.4,16.4,71.0,0.6,南東,,,
2025-09-23,20,0.0,18.7,14.4,16.4,76.0,0.6,南南西,,,
2025-09-23,21,0.0,19.6,14.0,16.0,70.0,0.5,西南西,,,
2025-09-23,22,0.0,19.0,15.1,17.1,78.0,0.9,西北西,,,
2025-09-23,23,0.0,18.4,14.7,16.7,79.0,0.8,西北西,,,
2025-09-24,0,0.0,18.7,15.8,17.9,83.0,1.3,西北西,,,
2025-09-24,1,0.0,17.5,15.0,17.0,85.0,0.8,西,,,
2025-09-24,2,0.0,17.6,14.9,16.9,84.0,0.3,南西,,,
2025-09-24,3,0.0,17.4,15.0,17.1,86.0,0.8,西,,,
2025-09-24,4,0.0,16.1,14.1,16.1,88.0,0.5,西南西,,,
2025-09-24,5,0.0,15.2,13.6,15.5,90.0,0.4,西南西,,,
2025-09-24,6,0.0,15.2,13.6,15.5,90.0,0.2,静穏,0.0,,
2025-09-24,7,0.0,17.1,14.0,16.0,82.0,2.0,北北西,1.0,,
2025-09-24,8,0.0,19.2,14.3,16.2,73.0,0.5,西北西,1.0,,
2025-09-24,9,0.0,21.8,14.2,16.2,62.0,1.8,東南東,1.0,,
2025-09-24,10,0.0,22.7,13.2,15.2,55.0,1.6,南南東,1.0,,
2025-09-24,11,0.0,24.7,13.6,15.6,50.0,2.2,南東,1.0,,
2025-09-24,12,0.0,25.9,13.1,15.0,45.0,2.2,南南東,1.0,,
2025-09-24,13,0.0,25.9,13.7,15.7,47.0,1.8,南南東,1.0,,
2025-09-24,14,0.0,27.2,13.9,15.9,44.0,2.9,南東,1.0,,
2025-09-24,15,0.0,25.4,13.9,15.9,49.0,2.4,東南東,0.7,,
2025-09-24,16,0.0,24.7,14.2,16.2,52.0,2.0,東南東,0.0,,
2025-09-24,17,0.0,23.8,14.2,16.2,55.0,1.9,東南東,0.0,,
2025-09-24,18,0.0,21.4,15.0,17.1,67.0,1.1,南東,0.0,,
2025-09-24,19,0.0,20.1,15.8,17.9,76.0,0.4,南南西,,,
2025-09-24,20,0.0,18.6,15.7,17.8,83.0,0.6,西南西,,,
2025-09-24,21,0.0,18.6,15.7,17.8,83.0,0.4,西南西,,,
2025-09-24,22,0.0,19.1,15.6,17.7,80.0,1.7,北西,,,
2025-09-24,23,0.0,19.1,15.4,17.5,79.0,1.6,北西,,,
2025-09-25,0,0.0,18.6,17.3,19.7,92.0,0.9,北西,,,
2025-09-25,1,0.0,18.5,15.8,17.9,84.0,0.5,西南西,,,
2025-09-25,2,0.0,18.6,16.0,18.2,85.0,0.4,西,,,
2025-09-25,3,0.0,18.9,16.0,18.1,83.0,1.1,西北西,,,
2025-09-25,4,0.0,18.5,15.8,17.9,84.0,0.5,西,,,
2025-09-25,5,0.0,18.5,16.1,18.3,86.0,0.7,西,,,
2025-09-25,6,0.0,18.8,16.1,18.2,84.0,1.0,西北西,0.0,,
2025-09-25,7,0.0,19.4,16.3,18.5,82.0,0.6,南西,0.0,,
2025-09-25,8,0.0,21.0,15.1,17.2,69.0,0.5,東南東,0.1,,
2025-09-25,9,0.0,23.0,16.1,18.3,65.0,1.9,東南東,1.0,,
2025-09-25,10,0.0,25.0,15.6,17.7,56.0,1.6,南東,0.8,,
2025-09-25,11,0.0,23.8,15.1,17.1,58.0,1.3,西北西,0.5,,
2025-09-25,12,0.0,24.7,16.2,18.4,59.0,2.2,南,0.0,,
2025-09-25,13,0.0,25.5,16.6,18.9,58.0,1.1,南南東,0.0,,
2025-09-25,14,0.0,25.6,16.7,19.0,58.0,1.2,南東,0.0,,
2025-09-25,15,0.0,23.6,18.3,21.0,72.0,0.5,南南西,0.0,,
2025-09-25,16,0.0,23.2,19.2,22.2,78.0,0.6,南西,0.0,,
2025-09-25,17,0.0,22.5,19.1,22.1,81.0,0.7,西南西,0.0,,
2025-09-25,18,0.0,22.4,18.2,20.9,77.0,0.5,西南西,0.0,,
2025-09-25,19,0.0,21.2,18.0,20.6,82.0,0.6,南南西,,,
2025-09-25,20,0.0,20.4,18.2,20.9,87.0,0.3,西,,,
2025-09-25,21,0.0,19.8,17.9,20.6,89.0,0.6,西,,,
2025-09-25,22,0.0,19.8,17.9,20.6,89.0,0.8,西北西,,,
2025-09-25,23,0.0,19.0,17.7,20.2,92.0,0.7,南,,,
2025-09-26,0,0.0,23.4,17.2,19.6,68.0,3.9,北西,,,
2025-09-26,1,0.0,18.9,17.1,19.4,89.0,1.2,西北西,,,
2025-09-26,2,0.0,18.2,16.9,19.2,92.0,0.5,西,,,
2025-09-26,3,0.0,17.7,16.6,18.8,93.0,0.6,西,,,
2025-09-26,4,0.0,17.9,16.6,18.9,92.0,1.7,西北西,,,
2025-09-26,5,0.0,17.2,16.2,18.4,94.0,0.3,西北西,,,
2025-09-26,6,0.0,17.5,16.4,18.6,93.0,0.2,静穏,0.0,,
2025-09-26,7,0.0,18.3,16.5,18.7,89.0,1.3,北北西,0.3,,
2025-09-26,8,0.0,21.3,17.5,20.0,79.0,0.8,北西,1.0,,
2025-09-26,9,0.0,23.2,18.1,20.8,73.0,2.1,東南東,0.9,,
2025-09-26,10,0.0,24.3,18.5,21.3,70.0,0.8,東南東,0.1,,
2025-09-26,11,0.0,26.6,18.2,20.9,60.0,0.5,南西,0.8,,
2025-09-26,12,0.0,29.3,18.4,21.2,52.0,1.2,南東,1.0,,
2025-09-26,13,0.0,31.4,19.7,23.0,50.0,0.9,南,0.9,,
2025-09-26,14,0.0,31.8,17.7,20.2,43.0,2.1,南東,1.0,,
2025-09-26,15,0.0,31.0,18.0,20.7,46.0,1.3,南,1.0,,
2025-09-26,16,0.0,30.0,20.0,23.3,55.0,0.9,南,0.8,,
2025-09-26,17,0.0,26.8,20.9,24.7,70.0,0.4,南,0.2,,
2025-09-26,18,0.0,24.3,20.4,24.0,79.0,0.6,南西,0.0,,
2025-09-26,19,0.0,24.1,20.2,23.7,79.0,0.8,西南西,,,
2025-09-26,20,0.0,24.8,20.5,24.1,77.0,0.8,北西,,,
2025-09-26,21,0.0,23.9,20.0,23.4,79.0,1.6,北西,,,
2025-09-26,22,0.0,22.5,19.3,22.4,82.0,0.8,南南東,,,
2025-09-26,23,0.0,23.1,18.4,21.2,75.0,1.6,北西,,,
2025-09-27,0,0.0,20.0,17.6,20.1,86.0,0.6,西,,,
2025-09-27,1,0.0,22.8,16.8,19.2,69.0,3.8,北西,,,
2025-09-27,2,0.0,23.0,16.6,18.8,67.0,5.6,北西,,,
2025-09-27,3,0.0,22.5,16.1,18.3,67.0,5.3,北西,,,
2025-09-27,4,0.0,21.7,15.8,17.9,69.0,6.7,北西,,,
2025-09-27,5,0.0,21.5,15.1,17.2,67.0,6.7,北西,,,
2025-09-27,6,0.0,21.1,15.0,17.0,68.0,4.8,北西,0.0,,
2025-09-27,7,0.0,21.4,15.0,17.1,67.0,6.0,北西,0.1,,
2025-09-27,8,0.0,22.2,14.8,16.9,63.0,6.4,北西,0.0,,
2025-09-27,9,0.0,23.6,14.3,16.3,56.0,4.6,北西,0.0,,
2025-09-27,10,0.0,24.7,14.2,16.2,52.0,2.4,北北西,0.0,,
2025-09-27,11,0.0,25.9,15.6,17.7,53.0,1.0,南,0.5,,
2025-09-27,12,0.0,27.9,17.7,20.3,54.0,1.8,東南東,0.8,,
2025-09-27,13,0.0,28.2,16.5,18.7,49.0,1.8,南南東,1.0,,
2025-09-27,14,0.0,28.1,16.1,18.3,48.0,2.5,東南東,1.0,,
2025-09-27,15,0.0,28.0,17.5,20.0,53.0,2.4,東南東,1.0,,
2025-09-27,16,0.0,27.2,18.0,20.6,57.0,2.6,南東,1.0,,
2025-09-27,17,0.0,24.9,17.9,20.5,65.0,2.3,南東,0.3,,
2025-09-27,18,0.0,22.5,18.1,20.7,76.0,1.1,南南東,0.0,,
2025-09-27,19,0.0,21.4,17.6,20.1,79.0,0.7,西南西,,,
2025-09-27,20,0.0,20.7,17.5,20.0,82.0,0.8,西北西,,,
2025-09-27,21,0.0,20.7,17.5,20.0,82.0,0.5,西南西,,,
2025-09-27,22,0.0,19.8,17.4,19.9,86.0,0.5,西,,,
2025-09-27,23,0.0,20.2,17.8,20.4,86.0,0.3,西南西,,,
2025-09-28,0,0.0,20.5,17.7,20.3,84.0,0.8,西,,,
2025-09-28,1,0.0,19.8,17.2,19.6,85.0,0.5,西,,,
2025-09-28,2,0.0,20.2,17.0,19.4,82.0,1.2,西北西,,,
2025-09-28,3,0.0,19.9,17.1,19.5,84.0,0.4,西北西,,,
2025-09-28,4,0.0,19.3,17.1,19.5,87.0,0.5,西南西,,,
2025-09-28,5,0.0,19.3,16.5,18.8,84.0,0.8,北西,,,
2025-09-28,6,0.0,19.6,16.1,18.2,80.0,0.9,西北西,0.0,,
2025-09-28,7,0.0,19.6,16.3,18.5,81.0,1.5,西北西,0.0,,
2025-09-28,8,0.0,20.1,16.9,19.3,82.0,0.6,西,0.0,,
2025-09-28,9,0.0,22.1,16.6,18.9,71.0,0.7,東南東,0.1,,
2025-09-28,10,0.0,24.3,17.3,19.8,65.0,0.9,南南東,0.2,,
2025-09-28,11,0.0,25.5,16.9,19.3,59.0,2.0,南東,0.2,,
2025-09-28,12,0.0,28.1,18.2,20.9,55.0,1.9,南南東,0.0,,
2025-09-28,13,0.0,27.2,16.8,19.1,53.0,1.9,東南東,0.1,,
2025-09-28,14,0.0,27.2,17.4,19.8,55.0,2.7,南東,0.2,,
2025-09-28,15,0.0,26.3,17.1,19.5,57.0,3.1,東南東,0.0,,
2025-09-28,16,0.0,26.7,17.8,20.3,58.0,2.9,東南東,0.1,,
2025-09-28,17,0.0,25.0,17.0,19.3,61.0,2.7,東,0.3,,
2025-09-28,18,0.0,23.8,17.1,19.5,66.0,2.1,東南東,0.0,,
2025-09-28,19,0.0,21.8,18.2,20.9,80.0,0.4,西南西,,,
2025-09-28,20,0.0,21.1,17.7,20.3,81.0,0.7,西,,,
2025-09-28,21,0.0,20.1,17.1,19.5,83.0,0.3,南西,,,
2025-09-28,22,0.0,20.4,17.2,19.7,82.0,0.9,南西,,,
2025-09-28,23,0.0,19.8,17.4,19.9,86.0,0.7,西,,,
2025-09-29,0,0.0,21.3,14.7,16.7,66.0,5.1,北西,,,
2025-09-29,1,0.0,20.1,18.4,21.2,90.0,1.8,北西,,,
2025-09-29,2,0.0,19.9,18.7,21.6,93.0,2.4,北北西,,,
2025-09-29,3,0.0,19.7,18.9,21.8,95.0,0.9,西北西,,,
2025-09-29,4,0.5,19.7,19.1,22.0,96.0,0.9,北西,,,
2025-09-29,5,0.0,20.0,19.2,22.2,95.0,1.2,北北西,,,
2025-09-29,6,0.5,19.7,19.2,22.3,97.0,0.6,南西,0.0,,
2025-09-29,7,1.0,20.2,19.6,22.7,96.0,0.7,東,0.0,,
2025-09-29,8,1.5,20.7,20.1,23.4,96.0,0.6,西南西,0.0,,
2025-09-29,9,1.0,21.7,20.5,24.1,93.0,1.5,南東,0.0,,
2025-09-29,10,0.0,22.3,20.8,24.5,91.0,1.6,南東,0.0,,
2025-09-29,11,0.0,24.0,21.1,25.1,84.0,0.7,南南西,0.4,,
2025-09-29,12,0.0,26.1,21.5,25.7,76.0,1.3,南東,0.5,,
2025-09-29,13,0.0,26.8,21.1,25.0,71.0,2.0,南東,1.0,,
2025-09-29,14,0.0,28.1,22.8,27.8,73.0,0.8,南西,0.9,,
2025-09-29,15,0.0,25.1,21.6,25.8,81.0,0.7,西,0.7,,
2025-09-29,16,0.0,28.1,17.0,19.4,51.0,2.3,北北西,0.6,,
2025-09-29,17,0.0,26.6,14.4,16.4,47.0,2.2,北北西,0.3,,
2025-09-29,18,0.0,25.8,12.3,14.3,43.0,4.8,北北西,0.0,,
2025-09-29,19,0.0,24.1,13.0,15.0,50.0,6.0,西北西,,,
2025-09-29,20,0.0,22.7,12.9,14.9,54.0,4.0,北西,,,
2025-09-29,21,0.0,22.6,13.4,15.4,56.0,4.0,北西,,,
2025-09-29,22,0.0,22.4,14.5,16.5,61.0,6.3,北西,,,
2025-09-29,23,0.0,22.1,14.5,16.5,62.0,4.9,北西,,,
2025-09-30,0,0.0,19.3,16.4,18.6,83.0,1.1,西,,,
2025-09-30,1,0.0,21.6,14.0,16.0,62.0,4.8,北西,,,
2025-09-30,2,0.0,21.4,14.1,16.1,63.0,2.4,北北西,,,
2025-09-30,3,0.0,20.2,14.6,16.6,70.0,1.9,北北西,,,
2025-09-30,4,0.0,20.6,14.0,16.0,66.0,2.6,北北西,,,
2025-09-30,5,0.0,19.5,14.3,16.3,72.0,1.7,北西,,,
2025-09-30,6,0.0,19.4,14.2,16.2,72.0,2.8,北北西,0.0,,
2025-09-30,7,0.0,20.0,14.4,16.4,70.0,2.4,北北西,0.0,,
2025-09-30,8,0.0,22.3,14.4,16.4,61.0,2.3,北北西,0.2,,
2025-09-30,9,0.0,21.5,14.9,16.9,66.0,1.0,東北東,0.4,,
2025-09-30,10,0.0,23.4,15.2,17.3,60.0,2.3,東南東,1.0,,
2025-09-30,11,0.0,24.5,15.4,17.5,57.0,2.9,南東,1.0,,
2025-09-30,12,0.0,25.2,15.5,17.6,55.0,2.8,東南東,0.8,,
2025-09-30,13,0.0,24.6,15.5,17.6,57.0,1.3,南南東,0.0,,
2025-09-30,14,0.0,24.4,16.7,19.0,62.0,3.0,東南東,0.0,,
2025-09-30,15,0.0,23.6,16.4,18.6,64.0,2.3,南東,0.0,,
2025-09-30,16,0.0,23.5,15.3,17.4,60.0,1.9,東南東,0.0,,
2025-09-30,17,0.0,22.5,15.4,17.4,64.0,1.7,東南東,0.0,,
2025-09-30,18,0.0,21.0,16.4,18.7,75.0,0.4,南南西,0.0,,
2025-09-30,19,0.0,20.8,15.8,17.9,73.0,1.4,南南東,,,
2025-09-30,20,0.0,20.4,16.5,18.7,78.0,1.1,南南東,,,
2025-09-30,21,0.0,19.9,16.6,18.8,81.0,0.5,南,,,
2025-09-30,22,0.0,20.0,16.7,18.9,81.0,0.6,南西,,,
2025-09-30,23,0.0,19.8,16.1,18.2,79.0,1.1,南南東,,,
2025-10-01,0,0.0,16.7,15.9,18.1,95.0,0.6,西,,,
2025-10-01,1,0.0,18.9,15.6,17.7,81.0,1.7,西北西,,,
2025-10-01,2,0.0,18.4,15.8,18.0,85.0,0.8,西南西,,,
2025-10-01,3,0.0,18.5,15.9,18.1,85.0,0.7,西,,,
2025-10-01,4,0.0,18.6,15.9,18.0,84.0,0.9,西南西,,,
2025-10-01,5,0.0,18.6,16.0,18.2,85.0,0.2,静穏,,,
2025-10-01,6,0.0,17.8,16.5,18.8,92.0,0.4,南東,0.0,,
2025-10-01,7,0.0,18.0,16.9,19.2,93.0,0.5,南西,0.0,,
2025-10-01,8,0.5,18.4,17.6,20.1,95.0,0.5,南南東,0.0,,
2025-10-01,9,0.5,18.9,17.9,20.5,94.0,0.4,南南東,0.0,,
2025-10-01,10,0.5,18.5,17.5,20.0,94.0,1.2,東南東,0.0,,
2025-10-01,11,0.5,18.6,17.5,19.9,93.0,1.9,南東,0.0,,
2025-10-01,12,1.0,18.6,17.6,20.1,94.0,2.2,東南東,0.0,,
2025-10-01,13,0.5,19.4,18.2,21.0,93.0,1.3,南東,0.0,,
2025-10-01,14,0.0,19.3,17.1,19.5,87.0,2.0,東南東,0.0,,
2025-10-01,15,0.0,20.0,17.4,19.9,85.0,0.7,南,0.0,,
2025-10-01,16,0.0,18.8,17.8,20.4,94.0,0.5,西南西,0.0,,
2025-10-01,17,0.0,18.0,17.4,19.8,96.0,1.3,西北西,0.0,,
2025-10-01,18,0.0,17.3,17.0,19.4,98.0,0.3,西南西,0.0,,
2025-10-01,19,0.0,16.9,16.4,18.7,97.0,0.8,西,,,
2025-10-01,20,0.0,16.9,16.3,18.5,96.0,0.6,西北西,,,
2025-10-01,21,0.0,16.7,16.2,18.4,97.0,0.8,南西,,,
2025-10-01,22,0.0,16.6,16.3,18.5,98.0,0.4,南西,,,
2025-10-01,23,0.0,16.9,16.1,18.3,95.0,0.8,西北西,,,
2025-10-02,0,0.0,16.6,13.5,15.5,82.0,0.9,西北西,,,
2025-10-02,1,0.0,16.8,15.7,17.8,93.0,1.0,北西,,,
2025-10-02,2,0.0,15.1,14.5,16.5,96.0,0.6,西,,,
2025-10-02,3,0.0,15.0,14.2,16.2,95.0,0.8,西,,,
2025-10-02,4,0.0,14.8,13.7,15.7,93.0,2.0,北西,,,
2025-10-02,5,0.0,14.9,13.6,15.6,92.0,1.2,北西,,,
2025-10-02,6,0.0,14.8,13.2,15.2,90.0,1.6,西北西,0.0,,
2025-10-02,7,0.0,15.2,13.1,15.0,87.0,0.7,西,0.1,,
2025-10-02,8,0.0,17.0,14.1,16.1,83.0,0.7,北西,0.3,,
2025-10-02,9,0.0,18.6,13.5,15.4,72.0,0.6,東北東,0.3,,
2025-10-02,10,0.0,19.9,13.6,15.6,67.0,1.3,南西,0.1,,
2025-10-02,11,0.0,21.8,14.7,16.7,64.0,1.3,東,1.0,,
2025-10-02,12,0.0,22.7,14.3,16.3,59.0,1.9,南,1.0,,
2025-10-02,13,0.0,25.8,15.2,17.3,52.0,1.1,南南東,1.0,,
2025-10-02,14,0.0,26.0,15.7,17.8,53.0,1.4,南南東,1.0,,
2025-10-02,15,0.0,25.1,15.7,17.9,56.0,1.0,南南東,0.7,,
